1,消费者购买经营者提供的机动车.计算机.电视机 电冰箱 空调器 洗衣机等耐用商品或者装饰装修等服务，自接受商品或者服务之日起〔  〕发现瑕疵，发生争议的，由经营者承担有关瑕疵的举证责任。,A.三个月  B.六个月  C.一年  D.两年,4,B,无,19,1
1,宾馆.商场.餐馆.银行.机场.车站.港口.影剧院等经营场所的经营者，应当对消费者（    ）安全保障义务。,A.尽到    B.履行     C.负责   D.做好  ,4,A,无,19,1
1,下列各项中，不属于消费者权益保护法争议解决途径的是〔  〕。,A.请求消费者协会调解  B.与经营者协商和解  C.向公安机关报案  D.向人民法院提起诉讼,4,C,无,19,1
1,下列是某店堂的告示内容，其中符合法律规定的是〔  〕。,"A.本店商品一旦售出概不退换  B.购物总额十元以下者，本商场不开发
票  C.钱物请当面点清，否则后果自负  D.如售假药，包赔顾客2万元",4,D,无,19,1
1,甲为其3岁儿子购买某品牌的奶粉，小孩喝后上吐下泻，住院7天才恢复健康。经鉴定，该品牌奶粉属劣质品，甲打算为此采取维权行动。下列是甲的一些维权措施，其中属于不当措施的是〔  〕。,A.请媒体曝光，并要求工商管理机关查处 B.向出售该奶粉的商场索赔，或向生产该奶粉的厂家索赔  C.直接提起诉讼，要求商场赔偿医疗费 护理费 误工费 交通费等 D.直接提起仲裁，要求商场和厂家连带赔偿甲某全家所受的精神损害,4,D,无,19,1
1,消费者王某在购买商品后，发现商品存在瑕疵时，下列说法正确的是哪项。〔  〕。,A.王某只能向该商品生产者主张赔偿 B.王某可以向该商品的销售者主张赔偿  C.王某既可以向销售者要求赔偿，也可以向生产者要求赔偿  D.若经营者有证据表明该瑕疵是在销售过程中其他销售者所致，经营者有权拒绝赔偿。,4,C,无,19,1
1,依法经〔  〕认定为不合格的商品消费者要求退货的，经营者应当负责退货。,A.消费者协会  B.法院 C.行业协会  D.有关行政部门,4,D,无,19,1
1,经营者采用网络 电视 电话 邮购等方式销售商品，消费者有权自收到商品之日起〔   〕日内退货，且无需说明理由  ,A.七   B.十  C.十五  D.三十,4,A,无,19,1
1,社会团体或者其他组织 个人在关系消费者生命健康商品或者服务的虚假广告或者其他虚假宣传中向消费者推荐商品或者服务，造成消费者损害的，应当与提供该商品或者服务的经营者承担〔  〕。 ,A.公平责任  B.刑事责任  C.行政责任  D.连带责任,4,D,无,19,1
1,对侵害众多消费者合法权益的行为，中国消费者协会以及在省 自治区 直辖市设立的消费者协会，可以向〔  〕。,A.仲裁机构仲裁  B.有关行政部门申诉  C.人民法院提起诉讼 D.与经营者生产者和解,4,C,无,19,1
1,消费者通过网络交易平台购买商品或者接受服务，其合法权益受到损害的，可以向〔  〕要求赔偿。,A.生产者  B.经营者或者服务者  C.交易平台提供者  D.总经销商,4,C,无,19,1
1,经营者以预收款方式提供商品或者服务的，应当按照〔  〕提供。,A.约定 B.经营者自定的规定  C.消费者的意愿  D.有关法律.法规规定,4,A,无,19,1
1,经营者对消费者未尽到安全保障义务，造成消费者损害的，应当承担〔  〕。,A.赔偿责任  B.侵权责任  C.过错责任  D.无过错责任,4,B,无,19,1
1,经营者采用网络 电视 电话 邮购等方式销售商品，消费者有权自收到商品之日起七日内退货，退回商品的运费由〔  〕承担；经营者和消费者另有约定的，按照约定。,A.生产者  B.经营者  C.消费者  D.网络平台提供者,4,C,无,19,1
1,一日李女士在家中做饭时高压锅突然爆炸，李女士被炸飞的锅盖击中头部，抢救无效死亡。后据质量检测专家鉴定，高压锅发生爆炸的直接原因是设计不尽合理，使用时造成排气孔堵塞而发生爆炸，本案中，可以以下列何种依据判定生产者承担责任〔  〕。,A.产品买卖合同约定  B.产品存在的缺陷  C.产品默示担保条件  D.产品明示担保条件,4,B,无,19,1
1,小周在一家商店选购电视机，觉得该商店电视机的款式.质量不合心意;正打算离开时，被该产品的促销员拦住。该店员要求小周必须买一台，否则不许离开。该促销员的行为侵犯了小周的〔  〕。,A.公平交易权  B.人格尊严权 C.求偿权  D.知情了解权,4,A,无,19,1
1,甲公司售予乙商场一批玻璃花瓶，称花瓶上有不规则的抽象花纹为新产品，乙商场接货后即行销售，后受到很多消费者投诉，消费者说花瓶上的花纹实际上裂缝，花瓶漏水，要求乙商场退货并赔偿损失，乙商场与甲公司交涉，甲公司称此类花瓶是用于插装塑料花的，裂缝不影响使用，且有特殊的美学效果，拒绝承担责任。经查，消费者所述属实，下列答案中不正确的是哪项〔   〕。,"A.乙商场应予退换并赔偿损失  B.乙商场退换并赔偿损失后可向甲公司追偿
 C.消费者丙被花瓶裂缝划伤，可向甲公司直接索赔  D.乙商场无过错，不应当对此负责",4,D,无,19,1
1,消费者组织的宗旨是〔  〕。,A.以保护消费者合法权益为宗旨  B.维护自己组织的利益  C.传达政府的政策D.作为消费者与经营者沟通的桥梁,4,A,无,19,1
1,国际消费者联盟组织是在哪一年成立的〔  〕。,A.1958   B.1959  C.1960 D.1961,4,C,无,19,1
1,消费者协会履行公益性职责有几项〔  〕。,A.7项  B.8项  C.9项  D.10项,4,B,无,19,1
1,我国消费者协会是什么时候成立的〔  〕。,A.1984年12月  B.1985年1月  C.1992年1月  D.1993年12月,4,A,无,19,1
1,《消费者权益保护法》规定，展销会结束或者柜台租赁期满后.也可以向展销会的〔  〕.柜台的出租者要求赔偿。,A.参展者  B.组织者  C.举办者   D.销售者或服务者,4,C,无,19,1
1,国际消费者联盟确定〔  〕为“国际消费者权益日”。,A.3-15   B.6-15  C.9-15  D.2-15,4,A,无,19,1
1,消费者在购买.使用商品或接受服务时，其合法权益受到损害的，因原企业分立.合并的，可以向〔  〕要求赔偿。,A.分立后企业  B.合并后企业   C.变更后承受其权利义务的企业 D.其它的企业,4,C,无,19,1
1,保护消费者的合法权益是〔   〕的共同责任。,A.工商局和消协  B.政府和消协  C.全社会  D.社会团体,4,C,无,19,1
1,各级人民政府应当加强监督，预防危害消费者〔  〕的行为发生。,A.人身安全  B.财产安全  C.人身财产安全  D.生活安全,4,C,无,19,1
1,“百挑不厌”的商业口号，与消费者行使〔   〕权利相吻合。,A.自主选择权  B.人格尊严受尊重权  C.知情权  D.公平交易权,4,A,无,19,1
1,新的消费者权益保护法修改于〔  〕第十二届全国人民代表大会常务委员会第5次会议通过。,"A.2012年10月25日   B.1994年10月25日  C.2013年9月25日 
 D.2013年10月25日",4,D,无,19,1
1,以下单位中有权对损害消费者合法权益的行为进行社会监督的是〔  〕。,A.消费者协会  B.个体协会  C.行业协会  D.质量技术监督局,4,A,无,19,1
1,经营者向消费者提供的商品质劣价高.短斤少两，侵害了消费者的〔   〕权利。,A.公平交易权  B.知情权 C.获知权  D.自主选择权,4,A,无,19,1
1,一位衣着破旧的消费者在某商场，看中一个1200多元的台灯，要求售货员拿过来看一下。售货员不仅不拿，还对其冷嘲热讽，售货员这种行为违反了〔   〕。,A.接受消费者监督的义务   B.提供商品和服务真实信息的义务  C.不得侵犯消费者人格权利的义务  D.不公平.不合理的强制交易义务,4,C,无,19,1
1,销售者不得销售〔  〕的产品。," A.国家明令淘汰  B.国家明令停止销售  C.国家明令淘汰并停止销售 
 D.瑕疵",4,C,无,19,1
1,下列哪项不是《消费者权益保护法》的基本原则〔  〕。,A.国家对消费者特别保护原则  B.国家保护与社会监督相结合原则  C.经营者无须承担质量责任的原则  D.及时充分有效保护原则,4,C,无,19,1
1,下面有关消费者合法权益的认识中，正确的是〔  〕。,A.消费者依法享有权利，但不能滥用  B.消费者有权选择商品或服务.并确定价格  C.消费者有权利监督企业经营管理者的决策过程  D.消费者有权要求生产经营者提供产品的生产技术秘密,4,A,无,19,1
1,经营者提供的商品或者服务不符合质量要求的，没有国家规定和当事人约定的，消费者可以自收到商品之日起〔  〕日内退货。,A.5—9  B.1—10  C.2—10   D.1—7 ,4,D,无,19,1
1,下列哪项不是消费者权益保护法的立法宗旨〔  〕,A.保护消费者合法权益  B.维护社会秩序  C.维护社会弱势群体  D.促进社会主义经济健康发展,4,C,无,19,1
1,使用不当，容易造成产品本身损坏或者可能危及人身.财产安全的产品，应当有〔  〕或者中文警示说明。,A.警示标志  B.质量标识  C.质量合格证明； D.失效日期,4,A,无,19,1
1,经营者违反消法规定，应当承担〔 〕责任和缴纳罚款.罚金。,A.刑事  B.赔偿  C.民事  D.民事赔偿,4,D,无,19,1
1,《中华人民共和国商标法》是第五届全国人大常委会第二十四次会议于（  ）年8月23日通过的。,"A.1981年
B.1982年
C.1983年
D.2013年",4,B,无,19,1
1,《中华人民共和国商标法》已经进行了（  ）修改。,"A.一次
B.二次
C.三次
D.四次",4,C,无,19,1
1,2013年8月30日第十二届全国人民代表大会常务委员会第四次会议通过《关于修改〈中华人民共和国商标法〉的决定》，此次修改后的新《商标法》自（   ）起施行。,"A.2013年1月1日
B.2013年8月30日
C. 2014年1月1日
D. 2014年5月1日",4,D,无,19,1
1,（   ）主管全国商标注册和管理的工作。,"A.国家知识产权局
B.国家工商行政管理总局商标评审委员会
C.国家工商行政管理总局商标局
D.国家质量监督检验检疫总局。",4,C,无,19,1
1,申请注册和使用商标应当遵循 （  ）原则。,"A.诚实信用
B.公平信用
C.质量信誉
D.自愿平等",4,A,无,19,1
1,新商标法新增加了（  ）可以作为商标申请注册,"A.声音
B.图形
C.英文
D.数字",4,A,无,19,1
1,生产、经营者不得将（  ）字样用于商品、商品包装或者容器上，或者用于广告宣传、展览以及其他商标活动中。,"A.驰名商标 
B.注册商标
C.著名商标
D.商标",4,A,无,19,1
1,商标注册申请人可以通过（  ）份申请就多个类别的商品申请注册同一商标。,"A.一份
B.二份
C.三份
D.多份",4,A,无,19,1
1,委托人申请注册的商标可能存在《商标法》规定不得注册情形的，商标代理机构（  ）告知委托人。,"A.无须
B.应当明确
C.可以
D.可选择性",4,B,无,19,1
1,商标在中国政府主办的或者承认的国际展览会展出的商品上首次使用的，自该商品展出之日起（  ）内，该商标的注册申请人可以享有优先权。,"A.三个月
B.六个月
C.九个月
D.一年",4,B,无,19,1
1,对申请注册的商标，商标局应当自收到商标注册申请文件之日起（  ）内审查完毕，符合《商标法》有关规定的，予以初步审定公告。,"A.三个月
B.六个月
C.九个月
D.一年",4,C,无,19,1
1,两个或者两个以上的商标注册申请人，在同一种商品或者类似商品上，以相同或者近似的商标在同一天提出注册申请的，初步审定并公告（  ）的商标。,"A.使用在先
B.申请在先
C.相关各方协商确定
D.相关各方抽签确定",4,A,无,19,1
1,对初步审定公告的商标，自公告之日起（  ）内，符合法律规定条件者可向商标局提出异议。,"A.三个月
B.六个月
C.九个月
D.一年",4,A,无,19,1
1,商标注册驳回复审申请人，不服商标评审委员会复审决定的，可自收到通知之日起（  ）内向人民法院起诉,"A.十五日
B.三十日
C.三个月
D.一年",4,B,无,19,1
1,注册商标每次续展注册的有效期为（  ）。,"A.五年
B.七年
C.十年
D.二十年",4,C,无,19,1
1,注册商标有效期满，需要继续使用的，商标注册人应当在期满前（  ）内按照规定办理续展手续在此期间未能办理的，可以给予（  ）的宽展期。,"A.六个月，六个月
B.十二个月，六个月
C.六个月，三个月
D.十二个月，十二个月",4,B,无,19,1
1,转让注册商标的，受让人自（  ）起享有商标专用权。,"A.转让合同签订之日
B.转让合同生效之日
C.商标局核准转让公告之日
D.提出转让申请之日",4,C,无,19,1
1,当事人不服商标局作出的宣告注册商标无效的决定，可以自收到通知之日起（  ）内向商标评审委员会申请复审。,"A.十五日
B.三十日
C.三个月
D.六个月",4,A,无,19,1
1,认为他人注册商标侵犯自己在先著作权的，该著作权人可在（  ）请求商标评审委员会宣告该注册商标无效。,"A.自该商标注册之日起一年内
B.自该商标注册之日起五年内
C.自该著作权人知道之日起两年内
D.著作权保护期内任何时间",4,B,无,19,1
1,驰名商标所有人以他人注册商标恶意抢注为由，请求商标评审委员会宣告他人注册商标无效的，商标评审委员会一般情况下应当自收到申请之日起（  ）内作出裁定。,"A.三个月
B.六个月
C.九个月
D.十二个月",4,D,无,19,1
1,对没有正当理由连续三年不使用的注册商标，商标局因特殊情况不能在收到撤销申请之日起九个月内作出决定的，经（  ）批准可延长三个月。,"A.商标局局长
B.商标评审委员会主任
C.商标评审委员会
D.国务院工商行政管理部门",4,D,无,19,1
1,依法宣告无效的注册商标，由商标局予以公告，该注册商标专用权（  ）。,"A.自公告之日起终止
B.自宣告无效的决定或裁定生效时起终止
C.视为自始即不存在
D.自宣告无效的决定或裁定作出时起终止",4,C,无,19,1
1,商标注册人在使用商标过程中，自行改变注册商标，且在地方工商行政管理部门限期内仍不改正的，由（  ）撤销其注册商标。,"A.地方工商行政管理部门
B.国务院工商行政管理部门商标局
C.商标评审委员会
D.国务院工商行政管理部门",4,B,无,19,1
1,自注册商标被撤销、被宣告无效或者因期满未续展而被注销之日起（  ）内，商标局对与该商标相同或近似的商标注册申请，不予核准。,"A.六个月
B.一年
C.两年
D.三年",4,B,无,19,1
1,将他人注册商标、未注册的驰名商标作为企业名称中的字号使用，误导公众，构成不正当竞争的，依照（  ）处理。,"A.反不正当竞争法
B.商标法
C.企业名称登记管理规定
D.反垄断法",4,A,无,19,1
1,工商行政管理部门查办侵犯注册商标专用权案件时，对违法经营额五万元以上的，可处（  ）罚款。,"A.违法获利额五倍以下
B.违法经营额三倍以下
C.违法经营额五倍以下
D.三百万元以下",4,C,无,19,1
1,工商行政管理部门查办侵犯注册商标专用权案件时，对没有违法经营额或者违法经营额不足五万元的，可处（   ）罚款。,"A.五万元以下
B.十万元以下
C.二十万元以下
D.二十五万元以下",4,D,无,19,1
1,工商行政管理部门查办侵犯注册商标专用权案件时，对（  ）或者有其他严重情节的，应当从重处罚。,"A.两年内实施两次以上商标侵权行为
B.三年内实施两次以上商标侵权行为
C.五年内实施两次以上商标侵权行为
D.五年内实施三次以上商标侵权行为",4,C,无,19,1
1,新《商标法》第六十二条授权 （  ）工商行政管理部门可依法行使查封、扣押职权。,"A.县级
B.县级以上 
C.设区市级以上
D省级以下",4,B,无,19,1
1,对恶意侵犯商标专用权，情节严重的，可以在按照权利人因侵权所受到的实际损失等方法所确定数额的（  ）确定赔偿数额。,"A.一倍以上三倍以下
B.一倍以上五倍以下
C.三倍以下
D.五倍以下",4,A,无,19,1
1,权利人因被侵权所受到的实际损失、侵权人因侵权所获得的利益、注册商标许可使用费难以确定的，由人民法院根据侵权行为的情节判决给予（  ）的赔偿。,"A.五十万元以下
B.一百万元以下
C.三百万元以下
D.五百万元以下",4,C,无,19,1
1,注册商标专用权人请求赔偿，被控侵权人以注册商标专用权人未使用注册商标提出抗辩的，人民法院可以要求注册商标专用权人提供此前（  ）内实际使用该注册商标的证据。,"A.两年
B.三年
C.四年
D.五年",4,B,无,19,1
1,商标注册人有证据证明他人正在实施或者即将实施侵犯其注册商标专用权的行为，如不及时制止将会使其合法权益受到难以弥补的损害的，可依法在起诉前向人民法院申请采取（  ）和财产保全的措施。,"A.证据保全
B.查封
C.扣押
D.责令停止有关行为",4,D,无,19,1
1,商标代理机构以不正当手段扰乱商标代理市场秩序的，工商行政管理部门除依法处罚该商标代理机构外，还应当对其直接负责的主管人员和其他直接责任人员给予警告，处（  ）的罚款。,"A.一万元以下
B.一万元以上五万元以下
C.五千元以上五万元以下
D.十万元以下",4,C,无,19,1
1,商标代理机构以诋毁其他商标代理机构等手段招徕商标代理业务，情节严重的，商标局、商标评审委员会可以决定（  ），予以公告。,"A.停止受理其办理商标代理业务
B.处以罚款
C.吊销其证照
D.予以训诫",4,A,无,19,1
1,宣告注册商标无效的决定或裁定，对宣告无效前已经履行的商标转让合同不具有追溯力。但如果不返还商标转让费明显违反公平原则的，应当（  ）。,"A.赔偿损失
B.全部或者部分返还
C.全部返还
D.给予适当补偿",4,B,无,19,1
1,申请注册的商标，应当有（  ），便于识别，并不得与他人在先取得的合法权利相冲突。,"A.美感
B.内涵
C.声誉
D.显著特征",4,D,无,19,1
1,江西省著名商标，是指在本省行政区域内享有较高声誉，为相关公众知晓，并依法予以认定的（   ）。,"A.注册商标
B.未注册商标
C.企业字号
D.服务名称",4,A,无,19,1
1,擅自使用“江西省著名商标”字样或者标识，以著名商标进行虚假宣传，依照（  ）予以处罚。,"A.《中华人民共和国广告法》
B.《中华人民共和国商标法》
C.《中华人民共和国公司法》
D.《中华人民共和国产品质量法》",4,A,无,19,1
1,国家标准的代号是（    ）,A.DB    B.GB    C.QB    D.JB,4,B,无,19,1
1,企业标准的代号是（    ）,A.DB    B.GB    C.Q+*   D.JB,4,C,无,19,1
1,实施抽检的工商行政管理执法人员不得少于（    ）人，并应当向被抽检的经营者出示行政执法证和抽检通知书。,A.1    B.2    C.3    D.4,4,B,无,19,1
1,实施抽检的工商行政管理部门应当自收到检验结果之日起（    ）个工作日内通知被抽样的经营者。,A.3    B.5    C.7    D.10,4,B,无,19,1
1,5.抽检（    ）向经营者收取检验费用。,A.可以    B.应当    C.不得    D.必须,4,C,无,19,1
1,同一年度原则上不得组织对同一商标的同一规格型号商品进行（   ）次以上抽检，但有针对性地跟踪抽检除外。,A.1    B.2    C.3    D.4,4,B,无,19,1
1,抽检所需检验用样品，按经营者（     ）购买。,A.进货价格    B.销售价格    C.批发价格,4,A,无,19,1
1,被抽样的经营者或者样品标称生产者对检验结果有异议的，应当自收到检验结果通知书之日起（    ）日内，向实施抽检的工商行政管理部门提出书面复检申请。,A.5    B.7    C.10    D.15,4,D,无,19,1
1,对经抽检并依法认定为不合格商品的，工商行政管理部门应当责令被抽样的经营者立即（  ）；消费者要求退货的，经营者应当负责退货。,A.召回已售出商品；    B.销毁不合格商品    C.停止销售,4,C,无,19,1
1,经营者违反《流通领域商品质量抽查检验办法》规定，依据（  ）予以处罚的，处罚机关应当将处罚情况记入经营者信用档案，并依法及时向社会公布。,A.《消费者权益保护法》  B.《产品质量法》   C.《食品安全法》,4,A,无,19,1
1,《流通领域商品质量抽查检验办法》自（    ）起施行,"A.2014年1月1日  B.2014年2月14日 
C.2014年3月15日  D.2014年5月1日",4,C,无,19,1
1,网络商品经营者销售商品，消费者自收到商品之日起七日内退货的，退回商品的运费由（   ）承担；网络商品经营者和消费者另有约定的，按照约定。,A.消费者  B.网络商品经营者  C.双方共同承担,3,A,无,19,1
1,网络商品经营者销售商品，消费者自收到商品之日起七日内退货的，网络商品经营者应当自收到退回商品之日起（  ）内返还消费者支付的商品价款。,A.7日    B.10     C.15,3,A,无,19,1
1,第三方交易平台经营者修改其与平台内经营者的协议.交易规则，应当遵循公开.连续.合理的原则，修改内容应当至少提前（  ）予以公示并通知相关经营者。,A.10日 B.7日 C.30日 D.15日,4,B,无,19,1
1,为网络商品交易提供网络接入.服务器托管.虚拟空间租用.网站网页设计制作等服务的有关服务经营者，应当要求申请者提供经营资格证明和个人真实身份信息，签订服务合同，依法记录其上网信息。申请者营业执照或者个人真实身份信息等信息记录备份保存时间自服务合同终止或者履行完毕之日起不少于（）。,A.两年B.三年C.一年,3,A,无,19,1
1,第三方交易平台经营者拟终止提供第三方交易平台服务的，应当至少提前（）在其网站主页面醒目位置予以公示并通知相关经营者和消费者，采取必要措施保障相关经营者和消费者的合法权益。,A.一个月 B.两个月 C.半年 D.三个月,4,D,无,19,1
1,第三方交易平台经营者应当对通过平台销售商品或者提供服务的经营者及其发布的商品和服务信息建立检查监控制度，发现有违反工商行政管理法律.法规.规章的行为的，应当向平台经营者（）工商行政管理部门报告，并及时采取措施制止，必要时可以停止对其提供第三方交易平台服务。,A.所在地 B.市级 C.县级,3,A,无,19,1
1,第三方交易平台经营者应当审查.记录.保存在其平台上发布的商品和服务信息内容及其发布时间。平台内经营者的营业执照或者个人真实身份信息记录保存时间从经营者在平台的登记注销之日起不少于两年，交易记录等其他信息记录备份保存时间从交易完成之日起不少于（）。,A.一年 B.6个月 C.三年  D.两年,4,D,无,19,1
1,《网络交易管理办法》由国家工商行政管理总局第60号令于2014年1月26日公布，从()开始实施。,A.2014年3月15日 B.公布之日 C.2014年5月1日,3,A,无,19,1
2,注册资本登记制度改革取消了哪几项法定限制？    ,"A.最低注册资本3万元   
B.一人有限责任公司最低注册资本10万元 
C.股份有限公司最低注册资本500万元    
D.不再限制公司设立时全体股东（发起人）的首次出资比例
E.不再限制货币出资比例
F.不再规定公司股东（发起人）缴足出资的期限",6,ABCDEF,无,19,1
2,即将实行年度报告制的市场主体是哪些。    ,A.各类企业       B.个体工商户     C.农民专业合作社,3,ABC,无,19,1
2,公司营业执照应当载明____等事项。,"A.名称           B.住所       C.注册资本      
D.实收资本       E.经营范围   F.法定代表人姓名",6,ABCEF,无,19,1
2,个体工商户营业执照的记载事项有       。,"A.名称   B.类型   C.经营场所   D.经营者
E.组成形式   F.注册日期    G.经营范围",7,ABCDEFG,无,19,1
2,下列哪些属于已废止的法规.规章   。,A.《企业年度检验办法》B.《个体工商户验照办法》C.《股权出资登记管理办法》 D.《公司债权转股权登记管理办法》  E.《公司注册资本登记管理规定》,5,ABCD,无,19,1
2,以下有企业法人资格的公司有   。,A.总公司  B.分公司   C.母公司  D.子公司,4,ACD,无,19,1
2,市场主体信用信息的三个公示来源是       。,A.工商行政管理部门公示信息   B.其他政府部门公示的在履行职责过程中产生的企业信息   C.市场主体自身公示信息   D.行政处罚案件信息,4,ABC,无,19,1
2,工商行政管理部门公示信息包括         。,"A.企业登记.备案信息     B.动产抵押登记信息
C.股权出质登记信息       D.行政处罚案件信息
E.其他依法应当公示的信息",5,ABCDE,无,19,1
2,公司的登记事项包括：  。,"A.名称   B.住所  C.法定代表人姓名  D.注册资本
E.实收资本   F.公司类型  G.经营范围    H.营业期限",7,ABCDFGH,无,19,1
2,注册资本登记制度改革的基本原则是       。,"A.便捷高效      B.  规范统一       C. 社会共治
D.协同监管       F.宽进严管",6,ABF,无,19,1
2,经营异常名录记载的内容是      。,"A.企业名称.B.注册号.C.法定代 表人（负责人）姓名.
D.记载决定时间以及记载事由.记载状态。",4,ABCD,无,19,1
